01b_06 -0.254726291373903 -2.295864296258
01b_10 -0.5264019754736 0.0622161535023197
01b_14 1.94235310519016 -0.611084311781929
01b_16 -1.06668524012849 -0.713218777041877
01b_17 0.258854766037418 2.26537261432797
01b_18 -0.403904250048687 -0.253967303465086
01b_20 1.10801043205857 -0.259654553302331
01b_23 0.482607266584881 -1.14515104893186
01b_24 -2.08105910457431 -0.896782166787145
01b_28 -0.825184398594702 1.19656059541834
01b_31 0.932847165410391 0.573564020830214
01b_32 0.54379289730418 0.128219377529328
01b_33 -1.34874475477136 -0.759321932870709
01b_36 -0.230804576953156 -0.880400746616797
01b_39 -1.08829187153956 -0.826798340267612
01b_41 -0.470944635525603 0.306861876021024
01b_42 -1.00891847689372 -0.00527662341013647
01b_43 -1.23055198463017 0.734433238198377
01b_45 -0.674550954856091 0.89347219812084
01b_47 1.57352544714252 0.195259500984647
05abc_04 -0.488854708915002 0.496244846053598
05abc_05 0.268575826302086 0.548414323741357
05abc_06 -0.296386345416191 -1.63145075572216
05abc_08 -0.562216306449851 -1.1103822511098
05abc_09 -0.2181437345588 -0.172379132372361
05abc_10 1.46536830379441 0.468137472580224
05abc_12 -0.391693634980792 1.74679150792616
05abc_13 -1.77472003204041 0.677325880367469
05abc_16 0.889362362350636 0.0122212994028861
05abc_18 -0.229298573071982 0.603417552942754
05abc_19 -0.896998268634978 0.314723364308819
05abc_21 -0.503598119512054 -0.0543441526887657
05abc_29 0.0244202754669451 -0.739208521187373
05abc_30 -0.147727621250126 -0.0813952724174452
05abc_31 1.08690603289804 -0.376168619308321
05abc_32 -0.0768661984019366 -0.531681254789699
05abc_34 -0.275874070854921 1.9580436851074
05abc_39 -0.264009279617806 0.936341640736099
05abc_41 0.393447409674314 -0.0491925896587367
05abc_46 0.343735052734345 -0.30944488481118
06a_01 -0.330116197262744 0.0459701556209973
06a_02 -0.326115304686149 -1.49810808058532
06a_10 1.17007040942633 -1.44954833578224
06a_12 0.324202406541563 -0.0551229552286732
06a_14 0.576830914593833 -0.290648774102689
06a_20 0.0151496402669423 -1.12219147645975
06a_21 -0.653392840863206 0.50080909837081
06a_22 0.96030572538905 0.596502708667106
06a_24 -0.0157050292135557 -0.697723375243177
06a_26 -0.614424845431833 -0.865674976155664
06a_27 0.343707610472256 0.415041897203841
06a_28 -0.364908517715915 -0.595630493284235
06a_30 -1.63123853242458 0.441055663652306
06a_34 1.19468827578339 -0.920628558391435
06a_35 0.822822844312821 -0.0809050204219871
06a_41 -0.161559498584552 -0.155189541532585
06a_43 0.161854708319348 -2.41375379832127
06a_45 -0.756400569854869 0.821562347443937
06a_49 0.962727553332571 1.16508198267714
06a_50 0.499581401286319 -1.2154936626511
07a_04 -0.162317910998751 0.385327859708965
07a_08 0.0961158440342784 0.592841284523333
07a_09 -0.401245534451564 -1.57104633952997
07a_13 0.107460836503977 0.944433485304531
07a_14 -0.616796128183219 0.832609694554648
07a_16 -0.16080892731819 -0.248045697699651
07a_19 1.29834684045284 -0.487490245117243
07a_21 0.994405251236897 -0.629757305962903
07a_22 1.53999208787041 -0.308945994165738
07a_23 -1.66915864459273 0.21742808699002
07a_26 0.339570268298167 -1.96099820010302
07a_27 -0.156272362360533 0.558419704908539
07a_28 -1.11668707000418 0.874194691216287
07a_34 -0.274577209368858 0.414897519459936
07a_35 0.638969610000416 0.757814683064395
07a_36 1.24600245705012 -0.907438046294194
07a_41 0.216526040296578 0.273060597508202
07a_43 -0.982486395617939 0.717039173170783
07a_45 -0.15384307422447 -1.01202949124215
07a_49 1.29581553867509 -0.148850642076535
10a_01 1.17885865091865 0.0309727888902797
10a_02 0.215194747043578 0.722990258472359
10a_03 -0.308590453613497 -0.0855367659644899
10a_04 0.956021623223006 0.729550049742335
10a_07 -2.20239081349334 -0.795840368514767
10a_08 -0.14863629073251 -0.623695607210548
10a_11 -0.584647974960026 -0.18932850308784
10a_12 0.163213471127844 -0.526739429986938
10a_14 0.212379303086178 0.356010068488801
10a_20 0.123374673201615 -0.289500411843817
10a_22 -0.207874967094088 -0.192218795808629
10a_23 -0.124074231300464 -0.205536536328869
10a_28 -1.4169590595048 -0.923024491276767
10a_31 0.512218120092487 0.0950791730104111
10a_33 -0.244513580755845 1.74028177741284
10a_34 0.0549765541666583 -0.744771008175674
10a_37 -0.491454537501951 0.274262137082818
10a_40 -0.90250592107887 -0.502232830497974
10a_41 0.275001472265345 -0.864034022959555
10a_48 1.0691750998835 -0.322873496167067
10bc_02 -2.29820655496214 -0.245660688430603
10bc_06 -0.00196634825804896 1.15112800835872
10bc_08 -0.688679418222354 -1.15958077593665
10bc_10 1.08191484137773 -0.0899074942759286
10bc_14 -1.95761703091925 0.415431730351658
10bc_16 0.0542324165134011 -0.738020101635741
10bc_19 -1.79958373757306 0.155007108307335
10bc_22 0.703309846235538 0.892919554950644
10bc_25 -1.83804582213225 3.87455175496146
10bc_28 -0.194577733035594 0.991729901267544
10bc_29 -0.0762335583456494 1.01022796367458
10bc_32 -0.905725622379859 0.303751673238503
10bc_37 0.447008565378218 0.481142680762808
10bc_40 0.555618655727132 -1.44341244491533
10bc_41 -1.17633475597127 -0.547396102924408
